Gene name	Mean of ratios
c19c2.10	1.173
c19c2.11c	1.547
c19c2.12	0.913
c19c2.13c	0.523
c19c7.01	0.596
c19c7.02	1.138
c19c7.04c	0.278
c19c7.05	
c19c7.06	0.768
c19c7.07c	0.692
c19c7.08c	0.992
c19c7.10	1.715
c19c7.11	0.963
c19c7.12c	0.803
c19d5.02c	1.115
c19d5.04	0.736
c19d5.05c	0.649
c19d5.07	0.761
c19d5.10c	
c19e9.01c	1.455
c19f5.02c	0.641
c19f5.03	0.883
c19f5.04	1.639
c19f5.04.rc	1.746
c19f8.02	1.302
c19f8.03c	1.143
c19f8.04c	1.455
c19f8.05	1.076
c19g12.03	1.132
c19g12.04	1.115
c19g12.05	1.522
c19g12.08	1.247
c19g12.08.rc	1.288
c19g12.09	1.483
c19g12.11	1.043
c19g12.12	0.928
c19g12.13c	0.645
c19g12.17c	0.449
c19g7.02	0.754
c19g7.04	0.940
c19g7.04.rc	
c19g7.06	1.212
c19g7.07c	0.846
c19g7.08c	1.431
c19g7.10c	
c19g7.11c	1.651
c19g7.12c	1.718
c19g7.13	0.635
c19g7.14c	1.107
c19g7.15	0.712
c19g7.16	1.401
c1a4.04	1.956
c1a4.05	0.697
c1a4.06c	1.165
c1a4.07c	0.547
c1a4.09	0.614
c1a4.11c	0.818
c1a6.01c	1.178
c1a6.02	0.751
c1a6.03c	1.151
c1a6.04c	1.312
c1a6.05c	1.191
c1a6.07	1.907
c1a6.08c	1.443
c1a6.11	
c1b1.02c	1.081
c1b1.03c	0.945
c1b1.04c	0.948
c1b2.02c	1.052
c1b2.03c	0.253
c1b2.04	1.194
c1b3.01c	0.612
c1b3.02c	0.738
c1b3.04c	1.380
c1b3.05	0.999
c1b3.05.rc	1.113
c1b3.06c	1.310
c1b3.08	1.365
c1b3.08.rc	1.592
c1b3.09c	0.993
c1b3.10c	1.682
c1b3.13	0.768
c1b3.15c	0.954
c1b3.16c	1.153
c1b3.17	0.592
c1b3.18c	1.174
c1b3.20	1.498
c1b9.03c	0.582
c1d4.02c	1.521
c1d4.03c	0.989
c1d4.05c	0.921
c1d4.07c	1.136
c1d4.08	0.826
c1d4.09c	0.749
c1d4.10	1.071
c1d4.11c	0.522
c1d4.14	1.310
c1d7.01	0.956
c1d7.03	0.951
c1e11.03	1.699
c1e8.01	0.949
c1e8.02	1.097
c1e8.03c	1.076
c1e8.04c	1.491
c1e8.05	0.955
c1e8.05.rc	1.176
c1f12.01c	0.848
c1f12.02c	0.589
c1f12.03c	1.082
c1f12.04c	1.285
c1f12.05	0.868
c1f12.06c	1.458
c1f12.07	1.847
c1f12.08	1.005
c1f12.09	
c1f12.10c	0.940
c1f3.03	1.046
c1f3.04c	1.271
c1f3.05	
c1f3.06c	0.819
c1f3.07c	0.832
c1f3.08c	0.868
c1f3.09	2.066
c1f3.10c	1.498
c1f3.11	1.076
c1f5.02	1.031
c1f5.03c	0.872
c1f5.05c	1.317
c1f5.06	0.933
c1f5.07c	1.001
c1f5.11c	0.875
c1f7.01c	0.909
c1f7.02c	0.335
c1f7.03	1.139
c1f7.06	
c1f7.09c	
c1f7.10	0.661
c1f7.11c	1.673
c1f7.12	0.798
c1f8.02c	0.188
c1f8.03c	0.145
c1f8.04c	0.286
c1f8.06	0.554
c1f8.07c	0.577
c1f8.08	0.830
c20f10.02c	1.278
c20f10.03	2.114
c20f10.04c	0.953
c20f10.05	1.551
c20f10.07	1.179
c20f10.08c	1.335
c20f10.10	2.314
c20g4.01	1.095
c20g4.03c	0.517
c20g4.05c	1.050
c20g8.02	
c20g8.04c	0.775
c20g8.06	1.077
c20g8.07c	1.101
c20g8.08c	1.359
c20g8.09c	0.808
c20h4.01	0.666
c20h4.02	1.394
c20h4.04	0.947
c20h4.05c	
c20h4.06c	0.811
c20h4.11c	0.677
c21.01	1.372
c21.02	1.491
c21.03c	0.968
c21.04	1.279
c21.07c	1.120
c21.08c	
c211.01	1.262
c211.03c	0.857
c211.05	0.787
c211.06	1.089
c211.08c	0.955
c212.01c	1.060
c212.02	0.857
c212.03	1.452
c212.04c	2.371
c212.05c	
c212.06c	1.395
c212.07c	1.817
c212.08c	1.531
c212.09c	1.114
c212.10	0.446
c212.11	
c215.01	1.165
c215.02	0.746
c215.06c	0.516
c215.07c	1.568
c215.08c	1.191
c215.09c	0.769
c215.10	1.013
c215.11c	0.873
c215.13	1.315
c215.14c	1.148
c216.01c	0.930
c216.02	1.075
c216.03	1.593
c216.04c	1.158
c21b10.02	1.302
c21b10.03c	0.975
c21b10.06c	1.463
c21b10.07	0.883
c21b10.08c	1.497
c21b10.09	0.741
c21b10.11	1.141
c21b10.13c	0.997
c21b10.13c.rc	1.245
c21c3.02c	2.204
c21c3.03	1.205
c21c3.04c	1.191
c21c3.06	0.847
c21c3.07c	0.874
c21c3.08c	0.859
c21c3.09c	0.972
c21c3.10c	
c21c3.11	1.299
c21c3.12c	1.099
c21c3.14c	1.009
c21c3.15c	1.231
c21c3.16c	1.009
c21c3.17c	1.295
c21c3.19	2.600
c21c3.20c	1.128
c21d10.05c	0.771
c21d10.05c.rc	1.005
c21d10.06c	1.386
c21d10.07	
c21d10.08c	1.342
c21d10.09c	0.910
c21d10.10	0.729
c21d10.11c	0.978
c21d10.13	1.148
c21e11.04	2.762
c21e11.05c	
c21h7.01c	1.065
c21h7.02	1.066
c21h7.03c	0.834
c21h7.04	
c21h7.04.rc	
c21h7.06c	2.066
c222.01	1.033
c222.02c	1.636
c222.03c	0.764
c222.04c	0.872
c222.05c	0.873
c222.06	
c222.07c	
c222.08c	
c222.09	1.108
c222.11	1.185
c222.13c	1.268
c222.14c	1.005
c222.17c	
c227.01c	0.913
c227.02c	0.667
c227.03c	1.511
c227.04	1.040
c227.05	
c227.06	1.263
c227.08c	1.283
c227.09	1.350
c227.10	0.922
c227.11c	1.003
c227.12	0.837
c227.13c	1.802
c227.14	1.427
c227.15	0.993
c227.16c	1.053
c227.17c	1.208
c22a12.01c	0.653
c22a12.02c	1.281
c22a12.06c	0.624
c22a12.07c	0.939
c22a12.08c	1.290
c22a12.10	0.915
c22a12.12c	0.911
c22a12.13	1.270
c22a12.14c	1.534
c22a12.16	0.990
c22a12.17c	1.750
c22e12.01	0.790
c22e12.02	1.033
c22e12.03c	1.781
c22e12.04	
c22e12.06c	1.831
c22e12.08	0.784
c22e12.11c	
c22e12.12	0.773
c22e12.14c	1.053
c22e12.15	1.007
c22e12.16c	0.906
c22e12.17c	0.990
c22e12.18	0.503
c22e12.19	
c22f3.03c	1.104
c22f3.04	1.237
c22f3.06c	0.986
c22f3.07c	1.269
c22f3.08c	0.679
c22f3.11c	1.034
c22f3.13	0.916
c22f8.02c	1.159
c22f8.03c	
c22f8.04	0.754
c22f8.04.rc	
c22f8.05	2.558
c22f8.07c	0.621
c22f8.09	0.444
c22f8.12c	1.058
c22g7.01c	1.143
c22g7.02	0.901
c22g7.03	1.424
c22g7.04	1.298
c22g7.05	0.592
c22g7.07c	0.619
c22g7.08	0.732
c22g7.09c	0.657
c22g7.10	0.757
c22g7.11c	0.786
c22h10.02	1.201
c22h10.04	1.284
c22h10.05c	
c22h10.06c	0.758
c22h10.08	1.337
c22h10.09	1.280
c22h10.11c	0.862
c22h10.13	1.573
c22h12.01c	2.378
c22h12.02	1.041
c22h12.03	2.100
c22h12.05c	1.230
c23a1.02c	1.036
c23a1.03	0.648
c23a1.04c	1.271
c23a1.05	0.984
c23a1.07	0.978
c23a1.09	0.987
c23a1.12c	0.976
c23a1.14c	1.502
c23a1.15c	1.193
c23a1.16c	0.981
c23a1.17	1.018
c23a1.18c	1.297
c23a6.14c	1.400
c23b6.01c	1.518
c23b6.02c	0.546
c23b6.04c	1.198
c23b6.06	0.876
c23c11.01	
c23c11.03	0.490
c23c11.04c	0.798
c23c11.06c	2.388
c23c11.07	1.833
c23c11.09	0.727
c23c11.10	1.134
c23c11.12	0.957
c23c11.13c	0.960
c23c11.14	1.295
c23c11.17	0.864
c23c11.17.rc	0.869
c23c4.01	0.867
c23c4.03	0.895
c23c4.04c	0.617
c23c4.05c	1.931
c23c4.06c	0.441
c23c4.07	1.150
c23c4.08	1.621
c23c4.09c	0.752
c23c4.11	1.178
c23c4.14	1.180
c23c4.16c	1.073
c23c4.17	0.431
c23c4.19	
c23c4.19.rc	1.381
c23d3.01	1.204
c23d3.03c	
c23d3.05c	0.360
c23d3.06c	1.184
c23d3.07	0.988
c23d3.08	0.758
c23d3.09	0.855
c23d3.11	1.628
c23d3.12	0.072
c23d3.13c	0.929
c23d3.14c	0.795
c23e2.02	1.677
c23e6.01c	0.951
c23e6.02	1.363
c23e6.03c	0.973
c23e6.04c	0.550
c23e6.05	0.566
c23e6.06c	0.888
c23e6.09	0.568
c23e6.10c	0.783
c23g3.02c	0.680
c23g3.03	1.339
c23g3.04	1.233
c23g3.05c	0.919
c23g3.06	0.747
c23g3.07c	1.120
c23g3.08c	1.126
c23g3.09	1.184
c23g3.10c	1.117
c23g3.12c	0.777
c23g7.01c	1.377
c23g7.02c	1.223
c23g7.03	1.177
c23g7.06c	2.094
c23g7.07c	0.480
c23g7.08c	1.787
c23g7.10c	0.876
c23g7.11	1.378
c23g7.13c	
c23g7.14	1.511
c23g7.16	1.115
c23h3.02	0.844
c23h3.03c	1.007
c23h3.04	1.118
c23h3.05c	1.108
c23h3.07c	0.719
c23h3.08c	1.323
c23h3.09c	1.057
c23h3.10	1.453
c23h3.11c	2.389
c23h3.12c	1.763
c23h3.14	1.033
c23h4.01c	0.816
c23h4.02	1.285
c23h4.04	1.050
c23h4.05c	
c23h4.08	0.747
c23h4.11c	0.952
c23h4.13c	1.094
c23h4.15	0.638
c23h4.16c	1.279
c23h4.17c	1.433
c23h4.19	0.350
c244.02c	0.670
c24b10.02c	
c24b10.03	0.877
c24b10.04	1.545
c24b10.05	0.773
c24b10.06	1.284
c24b10.07	
c24b10.08c	1.384
c24b10.10c	1.141
c24b10.11c	0.782
c24b10.12	1.174
c24b10.14c	0.987
c24b10.15	0.771
c24b10.16c	1.263
c24b10.18	0.374
c24b10.19c	0.892
c24b10.20	1.047
c24b11.02	1.179
c24b11.04c	1.438
c24b11.05	2.205
c24b11.07c	0.780
c24b11.08c	0.963
c24b11.09	1.403
c24b11.10c	0.941
c24b11.12c	1.198
c24c6.02	
c24c6.03	1.898
c24c6.04	0.964
c24c6.08c	1.053
c24c6.09c	2.911
c24c6.10c	
c24c6.11	0.837
c24c9.02c	1.062
c24c9.03	0.998
c24c9.04	1.188
c24c9.05c	0.685
c24c9.06c	0.928
c24c9.08	1.099
c24c9.09	1.260
c24c9.10c	1.183
c24c9.11	0.496
c24c9.12c	0.646
c24c9.13c	1.087
c24c9.14	1.761
c24c9.16c	0.977
c24h6.01c	0.548
c24h6.02c	1.067
c24h6.06	1.081
c24h6.08	1.656
c24h6.09	1.059
c24h6.10c	0.813
c24h6.11c	0.662
c24h6.13	0.291
c24h6.13.rc	
c25a8.01c	0.880
c25a8.02	1.275
c25a8.03c	1.158
c25b2.01	1.339
c25b2.03	2.094
c25b2.04c	1.093
c25b2.06c	0.762
c25b2.07c	0.513
c25b2.08	0.684
c25b2.09c	0.903
c25b2.10	1.649
c25b2.11	1.683
c25b2.11.rc	
c25b2.12.c	0.665
c25b8.02	0.999
c25b8.03	0.909
c25b8.04c	1.041
c25b8.05	0.457
c25b8.06c	0.695
c25b8.07c	0.837
c25b8.08	
c25b8.09	1.282
c25b8.10	1.014
c25b8.11	0.856
c25b8.12c	0.724
c25b8.15c	0.538
c25b8.16	0.704
c25b8.17	0.882
c25b8.18	1.532
c25b8.19c	1.105
c25d12.01c	0.395
c25d12.02c	1.123
c25d12.06	
c25d12.06.rc	1.521
c25g10.01	0.982
c25g10.02	
c25g10.03	1.262
c25g10.08	0.889
c25h1.01c	2.585
c25h1.02	2.282
c25h1.03	1.782
c25h1.04	1.418
c25h1.06	0.938
c25h1.07	0.640
c25h1.08c	0.780
c25h2.03	1.276
c25h2.04c	
c25h2.05	0.800
c25h2.06c	1.209
c25h2.08c	1.078
c25h2.09	
c25h2.10c	0.838
c25h2.11c	1.068
c25h2.14	0.908
c25h2.15	1.013
c25h2.16c	0.877
c26a3.03c	0.737
c26a3.06	0.660
c26a3.08	0.806
c26a3.09c	0.964
c26a3.10	1.217
c26a3.11	1.018
c26a3.15c	0.833
c26a3.16	
c26a3.16.rc	1.472
c26f1.02	1.372
c26f1.04c	1.850
c26f1.05	1.396
c26f1.07	1.907
c26f1.08c	1.401
c26f1.09	1.098
c26f1.11	1.183
c26f1.12c	0.563
c26f1.12c.rc	
c26f1.13c	0.925
c26f1.13c.rc	1.145
c26f1.14c	1.219
c26h5.01c	
c26h5.02c	0.936
c26h5.03	1.101
c26h5.04	1.411
c26h5.05	1.209
c26h5.06	0.758
c26h5.07c	1.206
c26h5.09c	1.596
c26h5.11	1.017
c26h5.12	1.068
c26h5.13c	0.912
c26h5.15	1.779
c26h8.04c	0.926
c26h8.05c	1.239
c26h8.06	1.424
c26h8.06.rc	1.319
c26h8.08c	0.375
c26h8.09c	0.787
c26h8.11c	0.870
c26h8.12	1.592
c26h8.13c	0.862
c26h8.14c	
c27.01c	0.904
c27.02c	1.128
c27.04	0.417
c27.05	0.454
c27.05.rc	1.564
c27.06c	1.126
c27b12.01c	0.931
c27b12.02	0.873
c27b12.03c	2.163
c27b12.04c	0.836
c27b12.05	1.080
c27b12.06	0.620
c27b12.07	1.246
c27b12.08	0.802
c27b12.09c	0.462
c27b12.10c	0.914
c27b12.11c	1.073
c27b12.12c	1.343
c27b12.14	0.886
c27d7.01c	1.088
c27d7.02c	1.044
c27d7.04	0.920
c27d7.05c	1.129
c27d7.06	0.954
c27d7.08c	0.861
c27d7.09c	1.218
c27d7.10c	1.249
c27d7.11c	0.489
c27d7.12c	1.009
c27e2.01	1.068
c27e2.02	0.877
c27e2.03c	1.039
c27e2.04c	1.107
c27e2.06c	1.390
c27e2.07	1.347
c27e2.11c	0.364
c27e2.12	
c27e2.13	0.531
c27f1.01c	0.866
c27f1.05c	1.839
c27f1.06c	0.736
c27f1.07	1.036
c27f1.08	
c27f1.10	
c285.01c	1.122
c285.03	0.830
c285.04	1.042
c285.05	0.553
c285.10c	1.952
c285.11	2.143
c285.13c	1.435
c285.14	
c285.17	0.841
c28e12.03	0.994
c28e12.04	0.433
c28e12.04.rc	0.753
c28f2.01c	0.346
c28f2.02	0.950
c28f2.05c	0.830
c28f2.07	0.666
c28f2.08c	1.067
c28f2.09	1.057
c28f2.10c	1.492
c28f2.11	1.038
c290.01c	1.335
c290.03c	
c290.04	1.141
c290.04.rc	
c297.04c	
c297.05	
c29a10.02	0.748
c29a10.03c	0.819
c29a10.06c	1.313
c29a10.07	0.732
c29a10.08	1.314
c29a10.09c	
c29a10.10c	0.699
c29a10.12	1.359
c29a10.13	1.489
c29a10.16c	1.219
c29a3.01	1.687
c29a3.03c	1.231
c29a3.05	1.243
c29a3.06	0.674
c29a3.07c	0.755
c29a3.08	0.635
c29a3.09c	0.742
c29a3.10c	1.286
c29a3.11c	1.000
c29a3.13	0.875
c29a3.15c	1.038
c29a3.16	0.528
c29a3.17	1.405
c29a3.18	1.215
c29a3.18.rc	1.241
c29a3.21	0.799
c29a4.03c	0.917
c29a4.04c	0.828
c29a4.05	1.472
c29a4.06c	1.151
c29a4.07	0.939
c29a4.09	1.022
c29a4.10	1.946
c29a4.11	
c29a4.12c	1.639
c29a4.13	0.961
c29a4.14c	1.039
c29a4.15	0.788
c29a4.16	0.714
c29a4.17c	1.869
c29a4.18	1.596
c29a4.19c	1.184
c29a4.20	0.759
c29b12.01	0.965
c29b12.02c	
c29b12.04	1.133
c29b12.05c	
c29b12.08	0.548
c29b12.10c	0.280
c29b12.11c	1.500
c29b12.12	1.216
c29b12.13	1.965
c29b12.14c	0.628
c29b5.04c	0.852
c29e6.01	1.492
c29e6.02	0.703
c29e6.04	
c29e6.05c	0.909
c29e6.06c	0.799
c29e6.07	1.113
c29e6.09	1.298
c29e6.10c	0.981
c2a9.02	0.956
c2a9.03	1.145
c2a9.04c	1.814
c2a9.05c	0.869
c2a9.06c	0.916
c2a9.07c	0.649
c2a9.07c.rc	1.216
c2a9.09	1.071
c2a9.10	0.381
c2a9.10.rc	1.610
c2a9.13	1.056
c2c4.01	1.116
c2c4.04c	1.374
c2c4.05	1.339
c2c4.06c	
c2c4.07c	1.829
c2c4.08	
c2c4.09	1.508
c2c4.10c	1.015
c2c4.11c	0.364
c2c4.12c	
c2c4.13	1.006
c2c4.14c	1.030
c2c4.15c	1.305
c2c4.17c	2.249
c2d10.01c	0.963
c2d10.02	1.081
c2d10.03c	0.823
c2d10.04	0.983
c2d10.07c	
c2d10.08c	1.584
c2d10.09	1.449
c2d10.11c	1.014
c2d10.13	2.094
c2d10.15c	0.936
c2d10.16	1.031
c2d10.17	
c2d10.19c	0.477
c2e12.03c	2.208
c2e1p3.01	1.413
c2e1p3.02c	
c2e1p3.04	0.863
c2e1p3.05c	0.896
c2e1p5.01c	1.100
c2e1p5.02c	0.948
c2e1p5.03	0.826
c2e1p5.03.rc	0.948
c2e1p5.05	0.421
c2f12.02c	1.017
c2f12.02c.rc	1.215
c2f12.03c	1.016
c2f12.03c.rc	1.381
c2f12.05c	1.779
c2f12.10	1.292
c2f12.12c	1.463
c2f12.15c	1.347
c2f12.16	0.872
c2f3.01	0.971
c2f3.02	0.855
c2f3.04c	1.361
c2f3.05c	2.420
c2f3.07c	2.219
c2f3.08	2.007
c2f3.08.rc	2.167
c2f3.09	0.631
c2f3.10	0.940
c2f3.11	1.282
c2f3.12c	0.567
c2f3.13c	0.544
c2f3.14c	0.783
c2f3.15	0.927
c2f3.16	1.837
c2f3.17	0.744
c2f7.02c	1.084
c2f7.04	0.939
c2f7.04.rc	1.302
c2f7.05c	1.143
c2f7.06c	0.949
c2f7.07c	1.308
c2f7.08c	1.313
c2f7.09c	0.848
c2f7.10	1.005
c2f7.13c	1.082
c2f7.14c	0.707
c2f7.14c.rc	
c2f7.15	0.987
c2f7.16c	0.807
c2f7.17	0.478
c2f7.17.rc	1.081
c2g11.01	0.783
c2g11.02	0.824
c2g11.04	1.035
c2g11.05c	0.991
c2g11.09	1.276
c2g11.10c	0.781
c2g11.13	1.393
c2g11.14	1.167
c2g11.14.rc	1.856
c2g11.15c	0.926
c2g2.02	0.753
c2g2.04c	1.661
c2g2.07c	1.000
c2g2.09c	0.890
c2g2.10c	1.083
c2g2.11	1.378
c2g2.12	1.158
c2g2.13c	0.977
c2g2.14	0.762
c2g2.15c	0.815
c2g2.16	0.951
c2g2.17c	0.723
c2g5.01	0.975
c2g5.02c	1.021
c2g5.03	0.390
c2g5.04c	0.867
c2g5.05	0.973
c2h10.01	1.504
c2h10.02c	2.323
c2h8.02	1.071
c2h8.03	0.955
c2h8.04	0.679
c30.02c	0.860
c30.03c	0.995
c30.04c	1.148
c306.02c	0.500
c306.04c	1.017
c306.05c	1.434
c306.06c	0.832
c306.07c	0.612
c306.08c	2.355
c306.11	1.726
c306.11.rc	1.628
c30b4.01c	0.995
c30b4.02c	1.497
c30b4.03c	1.560
c30b4.04c	1.033
c30b4.05	
c30b4.06c	0.605
c30b4.07c	0.899
c30b4.08	
c30b4.08.rc	0.874
c30c2.02	0.522
c30c2.03	0.991
c30c2.04	0.591
c30c2.06c	0.917
c30c2.07	1.050
c30c2.08	1.135
c30d10.02	1.105
c30d10.03c	0.953
c30d10.04	1.049
c30d10.05c	1.297
c30d10.07c	0.741
c30d10.08	0.941
c30d10.09c	1.201
c30d10.12c	0.769
c30d10.14	2.439
c30d10.15	0.844
c30d10.16	1.841
c30d10.17c	0.684
c30d10.19c	0.965
c30d10.20	0.953
c30d11.02c	
c30d11.03	
c30d11.06c	1.173
c30d11.08c	1.133
c30d11.09	1.326
c30d11.11	1.272
c30d11.14c	0.907
c30d11.15c	0.515
c317.01	1.234
c31a2.02	
c31a2.03	0.945
c31a2.04c	1.293
c31a2.06	1.193
c31a2.07c	0.480
c31a2.08	1.018
c31a2.10	0.866
c31a2.12	1.979
c31a2.14	0.955
c31a2.15c	0.750
c31a2.16	0.943
c31a2.16.rc	
c31e1.01c	0.958
c31e1.05	0.928
c31f10.01	0.791
c31f10.02	0.907
c31f10.03	1.075
c31f10.04c	
c31f10.05	1.401
c31f10.07	1.294
c31f10.08	1.161
c31f10.09c	0.861
c31f10.10c	1.204
c31f10.12	0.980
c31f10.13c	1.127
c31f10.14c	
c31f10.15c	1.338
c31f10.16	0.937
c31f10.17c	0.785
c31f12.01	1.231
c31g5.02	0.538
c31g5.04	0.986
c31g5.05c	0.876
c31g5.06	1.105
c31g5.07	
c31g5.10	0.832
c31g5.15	1.113
c31g5.18c	1.251
c31g5.19	0.905
c31g5.19.rc	1.294
c31g5.21	1.220
c31h12.01	1.647
c31h12.02c	1.644
c31h12.03c	1.372
c31h12.06	1.195
c320.02c	1.179
c320.03	1.450
c320.04c	1.074
c320.05	1.346
c320.06	1.509
c320.08	0.344
c320.09	
c320.11c	0.325
c320.12	0.496
c320.14	0.567
c323.01c	0.607
c323.02c	1.088
c323.03c	1.258
c323.04	1.746
c323.05c	0.904
c323.07c	0.823
c323.08	1.094
c328.02	1.195
c328.04	1.923
c328.05	0.717
c328.06	1.333
c328.07c	1.659
c328.08c	1.250
c328.09	1.426
c32a11.01	1.136
c32a11.02c	3.177
c32a11.03c	1.098
c32c12.03c	0.917
c32f12.01c	1.174
c32f12.07c	1.291
c32f12.08c	
c32f12.10	1.315
c32f12.12c	0.974
c32f12.15	0.719
c330.02	1.672
c330.03c	1.927
c330.07c	1.047
c330.09	0.407
c330.10	1.372
c330.11	1.026
c330.12c	0.828
c330.13	0.555
c330.19c	1.241
c336.01	0.751
c336.05c	0.955
c336.09c	0.993
c336.11	0.858
c336.13c	0.838
c336.14c	1.022
c337.02c	1.755
c337.03	0.990
c337.04	1.129
c337.06c	1.159
c337.07c	1.001
c337.09	0.987
c337.10c	0.810
c337.11	0.881
c337.12	
c337.15c	
c337.17c	
c337.19	0.920
c337.20	1.023
c338.02	
c338.03c	
c338.06c	1.978
c338.07c	0.736
c338.08	1.047
c338.08.rc	
c338.10c	0.984
c338.12	1.607
c338.13	0.866
c338.14	0.953
c338.15	1.046
c338.18	2.295
c338.19	1.134
c342.01c	1.119
c342.02	0.663
c342.03	0.771
c342.04	0.865
c342.04.rc	0.995
c342.06c	1.143
c343.01c	1.003
c343.02	0.941
c343.03	0.830
c343.04c	1.359
c343.06c	1.731
c343.07	1.447
c343.08c	0.935
c343.09	1.749
c343.11c	1.067
c343.13	0.740
c343.14c	1.018
c343.15	1.251
c343.16	0.836
c343.17c	1.125
c343.18	1.182
c343.20	0.582
c354.03	0.815
c354.04	0.745
c354.05c	1.164
c354.06	0.977
c354.07c	0.727
c354.08c	1.162
c354.09c	1.476
c354.10	0.723
c354.11c	
c354.13	0.928
c354.15	0.949
c359.01	0.847
c359.02	0.765
c359.03c	0.839
c359.04c	1.428
c359.05	1.713
c359.06	0.778
c36.01c	0.663
c36.02c	0.856
c36.03c	1.189
c36.04	0.998
c36.06c	0.837
c36.07	0.606
c36.08c	0.957
c36.10	1.674
c36.11	0.976
c364.01	0.500
c364.02c	1.244
c364.04c	0.806
c364.06	0.752
c364.07	1.545
c365.01	1.206
c365.02c	1.695
c365.04c	0.690
c365.07c	1.047
c365.08c	0.995
c365.09c	1.504
c365.10	1.000
c365.11	1.255
c365.12c	2.557
c365.14c	1.044
c365.16	1.049
c365.20c	1.794
c36b7.01	0.864
c36b7.02	1.461
c36b7.03	0.904
c36b7.04	0.770
c36b7.05c	0.948
c36b7.06c	0.950
c36b7.08c	1.146
c36b7.09	1.539
c3a11.01	
c3a11.01.rc	1.491
c3a11.03	0.850
c3a11.04	1.099
c3a11.07	1.259
c3a11.09	1.323
c3a11.09.rc	1.328
c3a11.10c	1.639
c3a11.11c	1.298
c3a12.01	1.948
c3a12.02	0.883
c3a12.03c	2.041
c3a12.04c	1.080
c3a12.05c	1.122
c3a12.06c	1.609
c3a12.08	1.430
c3a12.09c	
c3a12.12	1.443
c3a12.13c	0.969
c3a12.16c	0.950
c3a12.17c	1.253
c3a12.19	1.211
c3b8.01c	1.062
c3b8.03	1.193
c3b8.04c	0.918
c3b8.05	0.462
c3b8.06	1.678
c3b8.07c	0.523
c3b8.08	0.558
c3b8.09	0.686
c3b8.10c	1.356
c3b8.11	0.719
c3b8.12	0.779
c3b8.13c	0.610
c3b9.01	1.980
c3b9.02c	0.906
c3b9.03	0.750
c3b9.04	1.377
c3b9.05	0.671
c3b9.06c	1.507
c3b9.08c	0.897
c3b9.12	0.844
c3b9.14c	0.746
c3b9.15c	1.186
c3b9.16c	1.121
c3b9.17	1.177
c3b9.18c	0.860
c3b9.19	0.962
c3b9.21	1.241
c3c7.01c	0.630
c3c7.02c	1.482
c3c7.04	0.974
c3c7.05c	
c3c7.06c	1.549
c3c7.07c	0.933
c3c7.08c	0.447
c3c7.09	1.015
c3c7.10	1.106
c3c7.13c	2.814
c3d6.01	0.876
c3d6.02	0.837
c3d6.03c	0.964
c3d6.04c	1.029
c3d6.05	0.836
c3d6.06c	0.737
c3d6.07	1.009
c3d6.08c	0.851
c3d6.10	0.998
c3d6.11c	0.791
c3d6.12	0.400
c3d6.13c	1.102
c3d6.16	1.658
c3e7.01	1.175
c3e7.04c	1.219
c3e7.05c	1.035
c3e7.06c	0.916
c3e7.07c	1.052
c3e7.09	1.100
c3e7.10	1.109
c3e7.11c	1.408
c3e7.12c	0.773
c3e7.13c	1.756
c3f10.03	0.847
c3f10.05c	0.725
c3f10.06c	0.676
c3f10.07c	0.888
c3f10.08c	0.757
c3f10.11c	0.831
c3f10.12c	1.425
c3f10.13	1.719
c3f10.14	
c3f10.15c	0.797
c3f10.15c.rc	0.886
c3f10.16c	0.498
c3f10.17	0.534
c3f10.17.rc	0.759
c3f6.01c	1.062
c3f6.02c	0.852
c3f6.04c	0.480
c3f6.05	0.940
c3f6.05.rc	1.084
c3g6.03c	0.902
c3g6.05	2.065
c3g6.07	2.875
c3g6.08	0.934
c3g6.09c	1.248
c3g6.10c	1.325
c3g6.11	0.919
c3g9.01	
c3g9.02	0.896
c3g9.04	
c3g9.05	1.392
c3g9.06	1.026
c3g9.08	
c3g9.10c	
c3g9.11c	0.519
c3g9.12	0.745
c3g9.13c	
c3g9.15c	0.910
c3h1.02c	0.934
c3h1.03	0.855
c3h1.04c	0.866
c3h1.05	0.861
c3h1.06c	0.455
c3h1.08c	1.004
c3h1.09c	0.773
c3h1.10	
c3h1.10.rc	1.233
c3h1.11	0.682
c3h1.12c	1.104
c3h1.13	0.906
c3h1.14	1.088
c3h5.02	0.772
c3h5.04	1.139
c3h5.08c	0.938
c3h5.09c	1.064
c3h5.11	1.295
c3h7.02	0.938
c3h7.03c	0.662
c3h7.04	0.984
c3h7.05c	0.591
c3h7.06c	1.014
c3h7.07c	0.718
c3h7.08c	0.831
c3h7.09	1.514
c3h7.10	0.642
c3h7.11	0.631
c3h7.12	0.768
c3h7.13	1.271
c3h7.14	2.172
c3h7.16	0.896
c3h7.17c	0.631
c3h8.01	1.326
c3h8.02	1.411
c3h8.03	0.790
c3h8.04	1.727
c3h8.05c	1.017
c3h8.07c	1.033
c3h8.08c	0.935
c3h8.09c	1.203
c3h8.11	1.156
c4.01	
c4.02	1.073
c4.03	0.910
c4.04c	0.852
c4.06	1.172
c4.08	0.933
c405.02c	0.836
c405.03c	1.268
c405.05	1.437
c405.06	0.802
c409.02c	0.877
c409.03	0.748
c409.08	1.023
c409.09c	1.254
c409.10	1.189
c409.12c	1.274
c409.13	0.512
c409.14c	0.819
c409.15	0.555
c409.16c	1.063
c409.17c	1.349
