Gene name	Mean of ratios
c19a8.13	0.865
c19a8.14	0.976
c19a8.15	1.026
c19b12.01	1.320
c19b12.02c	1.762
c19b12.05c	0.968
c19b12.06c	1.029
c19b12.07c	0.883
c19b12.08	0.443
c19b12.10	0.717
c19b12.11c	1.264
c19b12.12c	
c19c2.04c	0.733
c19c2.06c	0.861
c19c2.08	1.029
c19c2.09	0.793
c19c2.10	1.361
c19c2.11c	0.583
c19c2.12	1.049
c19c2.13c	1.388
c19c7.01	1.046
c19c7.02	0.824
c19c7.04c	0.235
c19c7.05	
c19c7.06	1.457
c19c7.07c	1.070
c19c7.08c	0.910
c19c7.10	0.611
c19c7.11	0.960
c19c7.12c	0.964
c19d5.02c	0.896
c19d5.04	0.851
c19d5.05c	1.170
c19d5.07	0.941
c19d5.10c	1.397
c19e9.01c	1.006
c19f5.02c	1.261
c19f5.03	1.007
c19f5.04	0.676
c19f5.04.rc	0.746
c19f8.02	0.891
c19f8.03c	0.934
c19f8.04c	1.115
c19f8.05	1.040
c19g12.03	0.870
c19g12.04	0.889
c19g12.05	1.317
c19g12.08	1.020
c19g12.08.rc	1.191
c19g12.09	0.161
c19g12.11	0.820
c19g12.12	0.927
c19g12.13c	1.017
c19g12.17c	1.515
c19g7.02	1.044
c19g7.04	1.408
c19g7.04.rc	1.070
c19g7.06	1.157
c19g7.07c	1.333
c19g7.08c	1.041
c19g7.10c	
c19g7.11c	0.816
c19g7.12c	0.736
c19g7.13	1.268
c19g7.14c	1.056
c19g7.15	1.085
c19g7.16	0.989
c1a4.04	0.780
c1a4.05	1.401
c1a4.06c	1.010
c1a4.07c	1.281
c1a4.09	1.222
c1a4.11c	1.207
c1a6.01c	0.901
c1a6.02	1.211
c1a6.03c	0.863
c1a6.04c	0.840
c1a6.05c	0.926
c1a6.07	0.630
c1a6.08c	0.920
c1a6.11	
c1b1.02c	0.929
c1b1.03c	1.150
c1b1.04c	1.232
c1b2.02c	0.949
c1b2.03c	1.496
c1b2.04	1.074
c1b3.01c	1.236
c1b3.02c	1.094
c1b3.04c	0.684
c1b3.05	1.103
c1b3.05.rc	1.165
c1b3.06c	0.502
c1b3.08	0.734
c1b3.08.rc	
c1b3.09c	1.056
c1b3.10c	1.241
c1b3.13	1.380
c1b3.15c	1.071
c1b3.16c	1.290
c1b3.17	1.292
c1b3.18c	1.017
c1b3.20	0.677
c1b9.03c	1.331
c1d4.02c	0.756
c1d4.03c	1.078
c1d4.05c	1.059
c1d4.07c	1.016
c1d4.08	1.079
c1d4.09c	0.944
c1d4.10	0.995
c1d4.11c	1.501
c1d4.14	1.037
c1d7.01	0.893
c1d7.03	1.174
c1e11.03	0.344
c1e8.01	1.120
c1e8.02	1.102
c1e8.03c	1.199
c1e8.04c	0.713
c1e8.05	0.949
c1e8.05.rc	1.209
c1f12.01c	0.927
c1f12.02c	0.997
c1f12.03c	1.075
c1f12.04c	1.038
c1f12.05	1.161
c1f12.06c	0.722
c1f12.07	0.884
c1f12.08	0.961
c1f12.09	
c1f12.10c	0.855
c1f3.03	0.846
c1f3.04c	0.872
c1f3.05	
c1f3.06c	1.068
c1f3.07c	1.173
c1f3.08c	0.996
c1f3.09	0.513
c1f3.10c	0.711
c1f3.11	0.966
c1f5.02	0.880
c1f5.03c	1.082
c1f5.05c	0.973
c1f5.06	1.058
c1f5.07c	1.017
c1f5.11c	1.139
c1f7.01c	1.575
c1f7.02c	1.181
c1f7.03	0.819
c1f7.06	
c1f7.09c	0.719
c1f7.10	0.916
c1f7.11c	0.901
c1f7.12	0.332
c1f8.02c	0.131
c1f8.03c	0.602
c1f8.04c	0.248
c1f8.06	1.324
c1f8.07c	1.150
c1f8.08	0.956
c20f10.02c	0.918
c20f10.03	0.359
c20f10.04c	0.857
c20f10.05	0.776
c20f10.07	0.791
c20f10.08c	1.117
c20f10.10	0.677
c20g4.01	0.964
c20g4.03c	0.527
c20g4.05c	0.746
c20g8.02	0.695
c20g8.04c	1.358
c20g8.06	1.084
c20g8.07c	0.985
c20g8.08c	1.317
c20g8.09c	1.403
c20h4.01	1.224
c20h4.02	0.786
c20h4.04	0.962
c20h4.05c	
c20h4.06c	1.042
c20h4.11c	0.915
c21.01	1.239
c21.02	0.883
c21.03c	0.917
c21.04	0.848
c21.07c	1.037
c21.08c	1.088
c211.01	0.824
c211.03c	1.054
c211.05	1.179
c211.06	0.924
c211.08c	0.802
c212.01c	0.648
c212.02	0.801
c212.03	0.799
c212.04c	0.514
c212.05c	
c212.06c	0.771
c212.07c	1.219
c212.08c	1.099
c212.09c	0.612
c212.10	1.158
c212.11	
c215.01	0.954
c215.02	0.924
c215.06c	1.324
c215.07c	0.717
c215.08c	0.973
c215.09c	0.975
c215.10	0.621
c215.11c	0.136
c215.13	0.768
c215.14c	0.901
c216.01c	1.021
c216.02	0.928
c216.03	0.625
c216.04c	0.491
c21b10.02	0.868
c21b10.03c	0.937
c21b10.06c	0.835
c21b10.07	1.002
c21b10.08c	0.571
c21b10.09	0.967
c21b10.11	0.780
c21b10.13c	0.873
c21b10.13c.rc	1.144
c21c3.02c	1.698
c21c3.03	0.915
c21c3.04c	0.894
c21c3.06	1.048
c21c3.07c	0.985
c21c3.08c	1.640
c21c3.09c	1.011
c21c3.10c	
c21c3.11	0.628
c21c3.12c	0.965
c21c3.14c	1.098
c21c3.15c	0.924
c21c3.16c	1.028
c21c3.17c	0.853
c21c3.19	0.081
c21c3.20c	0.782
c21d10.05c	1.053
c21d10.05c.rc	1.112
c21d10.06c	1.115
c21d10.07	1.010
c21d10.08c	1.179
c21d10.09c	0.896
c21d10.10	1.031
c21d10.11c	0.877
c21d10.13	1.139
c21e11.04	0.452
c21e11.05c	0.807
c21h7.01c	0.996
c21h7.02	1.096
c21h7.03c	1.154
c21h7.04	
c21h7.04.rc	
c21h7.06c	0.421
c222.01	0.888
c222.02c	0.467
c222.03c	0.989
c222.04c	0.941
c222.05c	0.979
c222.06	1.221
c222.07c	
c222.08c	
c222.09	0.957
c222.11	0.877
c222.13c	0.866
c222.14c	0.892
c222.17c	
c227.01c	1.116
c227.02c	1.199
c227.03c	0.897
c227.04	0.941
c227.05	
c227.06	1.068
c227.08c	0.828
c227.09	1.597
c227.10	0.933
c227.11c	0.879
c227.12	0.971
c227.13c	0.504
c227.14	0.963
c227.15	0.769
c227.16c	0.992
c227.17c	0.830
c22a12.01c	1.231
c22a12.02c	1.219
c22a12.06c	1.664
c22a12.07c	1.094
c22a12.08c	0.809
c22a12.10	1.068
c22a12.12c	0.980
c22a12.13	0.879
c22a12.14c	0.802
c22a12.16	1.148
c22a12.17c	0.152
c22e12.01	1.281
c22e12.02	0.691
c22e12.03c	0.536
c22e12.04	
c22e12.06c	0.804
c22e12.08	1.148
c22e12.11c	
c22e12.12	1.225
c22e12.14c	1.172
c22e12.15	1.350
c22e12.16c	1.043
c22e12.17c	1.011
c22e12.18	1.228
c22e12.19	1.222
c22f3.03c	1.135
c22f3.04	1.173
c22f3.06c	1.070
c22f3.07c	1.010
c22f3.08c	1.310
c22f3.11c	0.825
c22f3.13	0.951
c22f8.02c	0.899
c22f8.03c	1.464
c22f8.04	1.151
c22f8.04.rc	
c22f8.05	0.093
c22f8.07c	1.031
c22f8.09	1.375
c22f8.12c	0.911
c22g7.01c	0.824
c22g7.02	1.158
c22g7.03	0.998
c22g7.04	1.097
c22g7.05	1.265
c22g7.07c	0.758
c22g7.08	0.296
c22g7.09c	0.994
c22g7.10	0.900
c22g7.11c	0.384
c22h10.02	0.804
c22h10.04	0.857
c22h10.05c	
c22h10.06c	1.274
c22h10.08	1.081
c22h10.09	1.092
c22h10.11c	1.032
c22h10.13	0.194
c22h12.01c	0.247
c22h12.02	0.816
c22h12.03	0.689
c22h12.05c	0.850
c23a1.02c	1.134
c23a1.03	1.220
c23a1.04c	1.254
c23a1.05	0.936
c23a1.07	1.176
c23a1.09	0.815
c23a1.12c	1.042
c23a1.14c	0.503
c23a1.15c	0.835
c23a1.16c	0.921
c23a1.17	0.832
c23a1.18c	0.747
c23a6.14c	0.783
c23b6.01c	0.680
c23b6.02c	1.176
c23b6.04c	1.083
c23b6.06	1.240
c23c11.01	1.267
c23c11.03	1.230
c23c11.04c	0.958
c23c11.06c	0.195
c23c11.07	1.004
c23c11.09	1.239
c23c11.10	1.151
c23c11.12	1.013
c23c11.13c	0.995
c23c11.14	0.890
c23c11.17	0.905
c23c11.17.rc	1.008
c23c4.01	1.207
c23c4.03	1.126
c23c4.04c	1.113
c23c4.05c	0.433
c23c4.06c	1.390
c23c4.07	1.204
c23c4.08	0.723
c23c4.09c	1.052
c23c4.11	0.950
c23c4.14	0.880
c23c4.16c	0.704
c23c4.17	1.309
c23c4.19	
c23c4.19.rc	1.186
c23d3.01	1.168
c23d3.03c	1.464
c23d3.05c	0.374
c23d3.06c	1.067
c23d3.07	0.705
c23d3.08	1.044
c23d3.09	0.946
c23d3.11	0.519
c23d3.12	1.829
c23d3.13c	1.092
c23d3.14c	0.966
c23e2.02	1.076
c23e6.01c	0.736
c23e6.02	0.758
c23e6.03c	0.767
c23e6.04c	1.394
c23e6.05	1.283
c23e6.06c	0.715
c23e6.09	1.259
c23e6.10c	1.154
c23g3.02c	0.492
c23g3.03	0.264
c23g3.04	1.005
c23g3.05c	1.093
c23g3.06	1.131
c23g3.07c	0.874
c23g3.08c	1.026
c23g3.09	0.857
c23g3.10c	0.907
c23g3.12c	1.150
c23g7.01c	0.822
c23g7.02c	0.901
c23g7.03	0.876
c23g7.06c	0.542
c23g7.07c	1.237
c23g7.08c	1.134
c23g7.10c	0.109
c23g7.11	0.923
c23g7.13c	1.144
c23g7.14	0.749
c23g7.16	0.522
c23h3.02	0.793
c23h3.03c	0.904
c23h3.04	0.834
c23h3.05c	1.110
c23h3.07c	1.202
c23h3.08c	0.830
c23h3.09c	0.856
c23h3.10	1.089
c23h3.11c	0.841
c23h3.12c	0.934
c23h3.14	0.934
c23h4.01c	1.131
c23h4.02	0.929
c23h4.04	0.842
c23h4.05c	1.144
c23h4.08	1.043
c23h4.11c	1.019
c23h4.13c	0.957
c23h4.15	1.604
c23h4.16c	0.937
c23h4.17c	0.943
c23h4.19	1.464
c244.02c	1.440
c24b10.02c	
c24b10.03	0.904
c24b10.04	1.222
c24b10.05	1.060
c24b10.06	0.900
c24b10.07	
c24b10.08c	0.841
c24b10.10c	0.899
c24b10.11c	1.069
c24b10.12	0.897
c24b10.14c	1.101
c24b10.15	1.161
c24b10.16c	0.726
c24b10.18	1.234
c24b10.19c	1.121
c24b10.20	1.072
c24b11.02	1.290
c24b11.04c	0.712
c24b11.05	0.444
c24b11.07c	1.379
c24b11.08c	1.226
c24b11.09	0.867
c24b11.10c	1.277
c24b11.12c	0.908
c24c6.02	1.532
c24c6.03	0.836
c24c6.04	1.119
c24c6.08c	1.093
c24c6.09c	0.105
c24c6.10c	1.248
c24c6.11	1.009
c24c9.02c	1.034
c24c9.03	1.040
c24c9.04	0.954
c24c9.05c	1.264
c24c9.06c	1.065
c24c9.08	0.713
c24c9.09	0.980
c24c9.10c	0.897
c24c9.11	1.526
c24c9.12c	1.251
c24c9.13c	0.787
c24c9.14	0.631
c24c9.16c	0.994
c24h6.01c	1.168
c24h6.02c	0.849
c24h6.06	0.951
c24h6.08	0.723
c24h6.09	0.923
c24h6.10c	1.112
c24h6.11c	1.247
c24h6.13	1.426
c24h6.13.rc	1.606
c25a8.01c	1.153
c25a8.02	0.722
c25a8.03c	1.092
c25b2.01	0.631
c25b2.03	0.466
c25b2.04c	1.055
c25b2.06c	1.123
c25b2.07c	1.236
c25b2.08	1.186
c25b2.09c	1.321
c25b2.10	0.640
c25b2.11	0.646
c25b2.11.rc	
c25b2.12.c	1.016
c25b8.02	0.904
c25b8.03	1.086
c25b8.04c	1.071
c25b8.05	1.190
c25b8.06c	1.097
c25b8.07c	1.249
c25b8.08	
c25b8.09	0.626
c25b8.10	0.708
c25b8.11	0.923
c25b8.12c	0.877
c25b8.15c	1.153
c25b8.16	1.127
c25b8.17	0.980
c25b8.18	0.619
c25b8.19c	0.787
c25d12.01c	1.417
c25d12.02c	0.986
c25d12.06	
c25d12.06.rc	1.112
c25g10.01	0.763
c25g10.02	1.118
c25g10.03	0.823
c25g10.08	1.150
c25h1.01c	0.072
c25h1.02	0.474
c25h1.03	0.602
c25h1.04	0.767
c25h1.06	0.975
c25h1.07	1.214
c25h1.08c	0.852
c25h2.03	0.782
c25h2.04c	1.432
c25h2.05	1.020
c25h2.06c	0.924
c25h2.08c	1.576
c25h2.09	1.193
c25h2.10c	1.058
c25h2.11c	1.122
c25h2.14	1.014
c25h2.15	1.096
c25h2.16c	1.105
c26a3.03c	1.317
c26a3.06	1.332
c26a3.08	1.078
c26a3.09c	1.122
c26a3.10	1.136
c26a3.11	0.943
c26a3.15c	1.119
c26a3.16	
c26a3.16.rc	0.783
c26f1.02	0.824
c26f1.04c	0.175
c26f1.05	0.701
c26f1.07	0.316
c26f1.08c	1.258
c26f1.09	1.040
c26f1.11	0.936
c26f1.12c	1.222
c26f1.12c.rc	
c26f1.13c	1.276
c26f1.13c.rc	1.220
c26f1.14c	0.640
c26h5.01c	
c26h5.02c	0.996
c26h5.03	1.143
c26h5.04	0.581
c26h5.05	0.877
c26h5.06	1.293
c26h5.07c	0.959
c26h5.09c	0.297
c26h5.11	1.231
c26h5.12	1.112
c26h5.13c	1.165
c26h5.15	0.663
c26h8.04c	0.916
c26h8.05c	0.688
c26h8.06	0.749
c26h8.06.rc	0.855
c26h8.08c	1.426
c26h8.09c	1.038
c26h8.11c	0.834
c26h8.12	0.803
c26h8.13c	1.078
c26h8.14c	
c27.01c	0.974
c27.02c	0.853
c27.04	1.218
c27.05	1.148
c27.05.rc	
c27.06c	0.949
c27b12.01c	0.800
c27b12.02	1.049
c27b12.03c	0.589
c27b12.04c	1.105
c27b12.05	0.883
c27b12.06	1.394
c27b12.07	1.014
c27b12.08	1.088
c27b12.09c	1.221
c27b12.10c	0.941
c27b12.11c	1.006
c27b12.12c	0.870
c27b12.14	0.838
c27d7.01c	0.932
c27d7.02c	0.902
c27d7.04	0.920
c27d7.05c	1.167
c27d7.06	0.958
c27d7.08c	0.798
c27d7.09c	0.228
c27d7.10c	0.162
c27d7.11c	0.769
c27d7.12c	1.356
c27e2.01	0.965
c27e2.02	1.126
c27e2.03c	1.057
c27e2.04c	1.023
c27e2.06c	0.765
c27e2.07	0.869
c27e2.11c	1.251
c27e2.12	
c27e2.13	1.174
c27f1.01c	1.037
c27f1.05c	0.794
c27f1.06c	1.083
c27f1.07	1.024
c27f1.08	0.872
c27f1.10	
c285.01c	0.445
c285.03	1.099
c285.04	0.729
c285.05	1.218
c285.10c	0.584
c285.11	0.414
c285.13c	1.051
c285.14	1.050
c285.17	1.109
c28e12.03	1.084
c28e12.04	1.383
c28e12.04.rc	1.327
c28f2.01c	1.163
c28f2.02	0.947
c28f2.05c	1.094
c28f2.07	1.052
c28f2.08c	0.864
c28f2.09	0.862
c28f2.10c	0.994
c28f2.11	1.109
c290.01c	0.979
c290.03c	1.212
c290.04	0.837
c290.04.rc	
c297.04c	
c297.05	
c29a10.02	1.235
c29a10.03c	1.084
c29a10.06c	0.850
c29a10.07	1.242
c29a10.08	0.569
c29a10.09c	0.960
c29a10.10c	1.199
c29a10.12	0.623
c29a10.13	0.919
c29a10.16c	0.834
c29a3.01	0.579
c29a3.03c	0.724
c29a3.05	0.911
c29a3.06	1.260
c29a3.07c	1.090
c29a3.08	1.317
c29a3.09c	1.083
c29a3.10c	0.859
c29a3.11c	1.310
c29a3.13	1.105
c29a3.15c	1.133
c29a3.16	1.249
c29a3.17	1.521
c29a3.18	1.107
c29a3.18.rc	1.121
c29a3.21	1.117
c29a4.03c	0.989
c29a4.04c	1.159
c29a4.05	0.983
c29a4.06c	0.821
c29a4.07	0.990
c29a4.09	0.980
c29a4.10	1.689
c29a4.11	
c29a4.12c	0.920
c29a4.13	1.132
c29a4.14c	0.939
c29a4.15	1.155
c29a4.16	1.237
c29a4.17c	0.435
c29a4.18	0.952
c29a4.19c	1.272
c29a4.20	1.323
c29b12.01	1.029
c29b12.02c	
c29b12.04	0.877
c29b12.05c	
c29b12.08	1.519
c29b12.10c	1.896
c29b12.11c	0.605
c29b12.12	0.951
c29b12.13	0.666
c29b12.14c	0.846
c29b5.04c	1.017
c29e6.01	0.660
c29e6.02	1.105
c29e6.04	1.473
c29e6.05c	0.673
c29e6.06c	1.328
c29e6.07	0.824
c29e6.09	0.743
c29e6.10c	0.933
c2a9.02	0.178
c2a9.03	1.036
c2a9.04c	0.499
c2a9.05c	1.108
c2a9.06c	1.147
c2a9.07c	0.957
c2a9.07c.rc	1.042
c2a9.09	1.012
c2a9.10	1.148
c2a9.10.rc	1.456
c2a9.13	1.211
c2c4.01	1.006
c2c4.04c	0.615
c2c4.05	0.802
c2c4.06c	1.376
c2c4.07c	1.032
c2c4.08	1.003
c2c4.09	0.693
c2c4.10c	0.912
c2c4.11c	1.545
c2c4.12c	1.219
c2c4.13	0.990
c2c4.14c	0.944
c2c4.15c	0.564
c2c4.17c	0.408
c2d10.01c	1.111
c2d10.02	0.853
c2d10.03c	0.887
c2d10.04	0.670
c2d10.07c	
c2d10.08c	1.019
c2d10.09	0.937
c2d10.11c	0.817
c2d10.13	1.248
c2d10.15c	0.995
c2d10.16	0.964
c2d10.17	1.469
c2d10.19c	1.251
c2e12.03c	0.522
c2e1p3.01	0.205
c2e1p3.02c	1.079
c2e1p3.04	0.636
c2e1p3.05c	1.224
c2e1p5.01c	1.058
c2e1p5.02c	0.968
c2e1p5.03	1.123
c2e1p5.03.rc	1.094
c2e1p5.05	1.491
c2f12.02c	0.915
c2f12.02c.rc	1.083
c2f12.03c	1.147
c2f12.03c.rc	1.407
c2f12.05c	0.613
c2f12.10	1.030
c2f12.12c	1.036
c2f12.15c	0.621
c2f12.16	0.971
c2f3.01	0.936
c2f3.02	1.249
c2f3.04c	0.857
c2f3.05c	0.139
c2f3.07c	
c2f3.08	0.345
c2f3.08.rc	0.498
c2f3.09	1.165
c2f3.10	0.965
c2f3.11	0.831
c2f3.12c	1.185
c2f3.13c	1.278
c2f3.14c	1.136
c2f3.15	1.241
c2f3.16	0.637
c2f3.17	1.022
c2f7.02c	1.048
c2f7.04	1.169
c2f7.04.rc	1.160
c2f7.05c	0.975
c2f7.06c	0.669
c2f7.07c	0.965
c2f7.08c	1.048
c2f7.09c	1.051
c2f7.10	1.207
c2f7.13c	1.202
c2f7.14c	1.177
c2f7.14c.rc	1.580
c2f7.15	1.105
c2f7.16c	0.957
c2f7.17	1.116
c2f7.17.rc	1.140
c2g11.01	1.167
c2g11.02	1.334
c2g11.04	1.012
c2g11.05c	1.009
c2g11.09	0.899
c2g11.10c	1.114
c2g11.13	0.807
c2g11.14	0.875
c2g11.14.rc	0.811
c2g11.15c	1.013
c2g2.02	1.140
c2g2.04c	0.698
c2g2.07c	0.993
c2g2.09c	1.074
c2g2.10c	1.033
c2g2.11	0.973
c2g2.12	0.959
c2g2.13c	1.063
c2g2.14	1.161
c2g2.15c	1.057
c2g2.16	0.931
c2g2.17c	0.981
c2g5.01	1.085
c2g5.02c	0.944
c2g5.03	1.331
c2g5.04c	1.103
c2g5.05	1.039
c2h10.01	0.472
c2h10.02c	0.897
c2h8.02	0.997
c2h8.03	0.976
c2h8.04	1.062
c30.02c	1.080
c30.03c	0.982
c30.04c	1.068
c306.02c	1.302
c306.04c	1.025
c306.05c	0.817
c306.06c	1.042
c306.07c	1.201
c306.08c	0.470
c306.11	0.927
c306.11.rc	0.986
c30b4.01c	1.046
c30b4.02c	0.750
c30b4.03c	1.237
c30b4.04c	1.155
c30b4.05	1.089
c30b4.06c	1.333
c30b4.07c	1.056
c30b4.08	
c30b4.08.rc	0.870
c30c2.02	1.328
c30c2.03	0.916
c30c2.04	1.120
c30c2.06c	0.996
c30c2.07	1.059
c30c2.08	0.832
c30d10.02	0.829
c30d10.03c	0.832
c30d10.04	0.806
c30d10.05c	0.785
c30d10.07c	1.073
c30d10.08	0.795
c30d10.09c	0.787
c30d10.12c	1.011
c30d10.14	0.242
c30d10.15	1.204
c30d10.16	0.697
c30d10.17c	1.189
c30d10.19c	0.894
c30d10.20	1.036
c30d11.02c	
c30d11.03	
c30d11.06c	1.133
c30d11.08c	0.967
c30d11.09	0.956
c30d11.11	1.060
c30d11.14c	1.089
c30d11.15c	1.216
c317.01	0.863
c31a2.02	1.209
c31a2.03	0.924
c31a2.04c	0.667
c31a2.06	1.046
c31a2.07c	1.341
c31a2.08	1.018
c31a2.10	0.901
c31a2.12	0.597
c31a2.14	1.077
c31a2.15c	1.111
c31a2.16	1.153
c31a2.16.rc	1.021
c31e1.01c	0.826
c31e1.05	0.930
c31f10.01	0.992
c31f10.02	0.863
c31f10.03	0.864
c31f10.04c	0.915
c31f10.05	0.971
c31f10.07	0.853
c31f10.08	1.209
c31f10.09c	1.225
c31f10.10c	0.906
c31f10.12	1.010
c31f10.13c	1.121
c31f10.14c	
c31f10.15c	0.826
c31f10.16	0.851
c31f10.17c	1.098
c31f12.01	1.118
c31g5.02	1.340
c31g5.04	1.037
c31g5.05c	0.934
c31g5.06	0.916
c31g5.07	
c31g5.10	1.009
c31g5.15	0.936
c31g5.18c	0.640
c31g5.19	1.120
c31g5.19.rc	1.275
c31g5.21	0.627
c31h12.01	0.435
c31h12.02c	0.784
c31h12.03c	0.811
c31h12.06	1.013
c320.02c	0.327
c320.03	0.417
c320.04c	0.912
c320.05	0.645
c320.06	0.988
c320.08	1.785
c320.09	
c320.11c	1.354
c320.12	1.194
c320.14	0.997
c323.01c	1.228
c323.02c	0.757
c323.03c	0.906
c323.04	0.706
c323.05c	0.938
c323.07c	1.114
c323.08	1.199
c328.02	0.704
c328.04	0.520
c328.05	1.077
c328.06	0.774
c328.07c	0.484
c328.08c	0.927
c328.09	0.815
c32a11.01	0.893
c32a11.02c	0.217
c32a11.03c	0.966
c32c12.03c	1.334
c32f12.01c	0.793
c32f12.07c	0.866
c32f12.08c	
c32f12.10	0.685
c32f12.12c	0.962
c32f12.15	0.869
c330.02	0.507
c330.03c	0.609
c330.07c	1.034
c330.09	1.366
c330.10	0.935
c330.11	0.794
c330.12c	1.116
c330.13	1.087
c330.19c	1.130
c336.01	1.117
c336.05c	1.073
c336.09c	1.109
c336.11	1.099
c336.13c	1.039
c336.14c	0.980
c337.02c	0.669
c337.03	0.984
c337.04	0.937
c337.06c	0.864
c337.07c	0.871
c337.09	0.939
c337.10c	0.797
c337.11	0.990
c337.12	
c337.15c	
c337.17c	
c337.19	1.080
c337.20	0.999
c338.02	0.929
c338.03c	1.038
c338.06c	0.435
c338.07c	1.321
c338.08	0.740
c338.08.rc	
c338.10c	1.113
c338.12	0.230
c338.13	1.103
c338.14	1.139
c338.15	1.022
c338.18	0.196
c338.19	0.822
c342.01c	1.182
c342.02	1.303
c342.03	1.191
c342.04	0.827
c342.04.rc	0.941
c342.06c	0.950
c343.01c	1.024
c343.02	1.021
c343.03	1.076
c343.04c	0.635
c343.06c	0.518
c343.07	1.064
c343.08c	1.212
c343.09	0.571
c343.11c	0.957
c343.13	1.194
c343.14c	1.025
c343.15	1.221
c343.16	1.252
c343.17c	0.954
c343.18	0.890
c343.20	0.427
c354.03	1.135
c354.04	1.136
c354.05c	1.052
c354.06	0.932
c354.07c	1.078
c354.08c	1.298
c354.09c	1.002
c354.10	1.252
c354.11c	0.856
c354.13	0.776
c354.15	0.961
c359.01	1.221
c359.02	1.161
c359.03c	1.392
c359.04c	1.159
c359.05	0.750
c359.06	0.803
c36.01c	1.446
c36.02c	0.553
c36.03c	1.606
c36.04	0.749
c36.06c	1.101
c36.07	1.323
c36.08c	1.246
c36.10	0.972
c36.11	1.053
c364.01	1.376
c364.02c	0.810
c364.04c	1.176
c364.06	1.281
c364.07	0.755
c365.01	0.858
c365.02c	0.918
c365.04c	1.114
c365.07c	0.938
c365.08c	0.755
c365.09c	0.742
c365.10	0.965
c365.11	0.841
c365.12c	0.081
c365.14c	1.049
c365.16	1.018
c365.20c	0.686
c36b7.01	1.116
c36b7.02	0.683
c36b7.03	1.047
c36b7.04	1.168
c36b7.05c	0.780
c36b7.06c	1.161
c36b7.08c	0.867
c36b7.09	0.799
c3a11.01	
c3a11.01.rc	0.975
c3a11.03	1.092
c3a11.04	0.903
c3a11.07	1.349
c3a11.09	0.755
c3a11.09.rc	0.890
c3a11.10c	0.413
c3a11.11c	0.790
c3a12.01	0.591
c3a12.02	0.954
c3a12.03c	1.201
c3a12.04c	1.148
c3a12.05c	1.146
c3a12.06c	0.693
c3a12.08	0.673
c3a12.09c	1.075
c3a12.12	0.885
c3a12.13c	1.018
c3a12.16c	1.157
c3a12.17c	0.891
c3a12.19	0.976
c3b8.01c	0.997
c3b8.03	0.860
c3b8.04c	1.120
c3b8.05	1.300
c3b8.06	0.869
c3b8.07c	0.976
c3b8.08	1.126
c3b8.09	1.133
c3b8.10c	0.589
c3b8.11	1.146
c3b8.12	1.050
c3b8.13c	1.132
c3b9.01	0.328
c3b9.02c	0.944
c3b9.03	1.118
c3b9.04	1.081
c3b9.05	1.023
c3b9.06c	0.602
c3b9.08c	0.958
c3b9.12	1.042
c3b9.14c	1.174
c3b9.15c	0.974
c3b9.16c	0.878
c3b9.17	0.830
c3b9.18c	0.892
c3b9.19	0.944
c3b9.21	1.111
c3c7.01c	0.978
c3c7.02c	0.867
c3c7.04	0.955
c3c7.05c	
c3c7.06c	1.096
c3c7.07c	0.975
c3c7.08c	1.588
c3c7.09	1.015
c3c7.10	1.012
c3c7.13c	0.358
c3d6.01	1.456
c3d6.02	1.357
c3d6.03c	1.473
c3d6.04c	0.973
c3d6.05	1.090
c3d6.06c	0.989
c3d6.07	1.028
c3d6.08c	1.099
c3d6.10	1.087
c3d6.11c	0.997
c3d6.12	1.486
c3d6.13c	0.809
c3d6.16	1.020
c3e7.01	0.893
c3e7.04c	0.801
c3e7.05c	1.020
c3e7.06c	0.920
c3e7.07c	0.931
c3e7.09	1.008
c3e7.10	0.994
c3e7.11c	1.223
c3e7.12c	1.110
c3e7.13c	0.838
c3f10.03	1.157
c3f10.05c	1.252
c3f10.06c	1.302
c3f10.07c	1.159
c3f10.08c	1.092
c3f10.11c	1.000
c3f10.12c	0.792
c3f10.13	0.593
c3f10.14	
c3f10.15c	1.149
c3f10.15c.rc	1.179
c3f10.16c	1.488
c3f10.17	1.206
c3f10.17.rc	1.187
c3f6.01c	0.978
c3f6.02c	0.825
c3f6.04c	1.376
c3f6.05	1.045
c3f6.05.rc	1.144
c3g6.03c	0.906
c3g6.05	0.551
c3g6.07	0.241
c3g6.08	0.747
c3g6.09c	
c3g6.10c	1.003
c3g6.11	1.467
c3g9.01	1.151
c3g9.02	1.055
c3g9.04	1.259
c3g9.05	1.259
c3g9.06	1.036
c3g9.08	1.035
c3g9.10c	1.170
c3g9.11c	0.614
c3g9.12	1.072
c3g9.13c	1.122
c3g9.15c	1.019
c3h1.02c	1.027
c3h1.03	1.045
c3h1.04c	1.000
c3h1.05	1.016
c3h1.06c	1.527
c3h1.08c	0.847
c3h1.09c	0.891
c3h1.10	1.132
c3h1.10.rc	1.270
c3h1.11	0.747
c3h1.12c	0.933
c3h1.13	0.943
c3h1.14	0.859
c3h5.02	1.047
c3h5.04	0.833
c3h5.08c	1.079
c3h5.09c	0.893
c3h5.11	0.707
c3h7.02	0.560
c3h7.03c	1.217
c3h7.04	1.172
c3h7.05c	1.001
c3h7.06c	0.949
c3h7.07c	1.174
c3h7.08c	1.020
c3h7.09	0.805
c3h7.10	1.152
c3h7.11	1.189
c3h7.12	1.231
c3h7.13	0.874
c3h7.14	1.416
c3h7.16	0.994
